,Date,Open,High,Low,Close,Volume,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA
1685,20150330,1365.9,1410.0,1361.0,1399.45,52910,1420.49,1414.22,1425.59,1411.19,1439.02,1418.12,1406.15,1431.9,-1431.9,1439.02,1358.96,1381.33,1449.67,1421.49
1686,20150331,1407.4,1449.0,1395.05,1414.55,98529,1420.13,1414.24,1421.51,1411.26,1435.81,1418.12,1406.15,1419.84,-1419.84,1435.81,1366.67,1383.13,1446.52,1419.91
1687,20150401,1412.0,1447.5,1396.0,1427.55,44811,1421.41,1415.1,1418.33,1411.46,1433.95,1418.12,1406.15,1311.35,1311.35,1433.95,1379.18,1387.19,1443.47,1419.38
1688,20150406,1445.9,1445.9,1410.1,1426.6,29528,1422.44,1415.84,1416.95,1411.66,1432.03,1402.5,1390.52,1313.67,1313.67,1432.03,1392.87,1390.7,1440.3,1418.91
1689,20150407,1434.0,1465.0,1420.15,1431.2,42060,1423.93,1416.83,1416.02,1411.84,1430.83,1402.5,1390.52,1315.95,1315.95,1430.83,1405.75,1394.71,1436.85,1418.85
1690,20150408,1439.4,1460.0,1419.0,1455.6,44559,1428.31,1419.33,1415.39,1412.1,1430.3,1395.45,1383.48,1320.56,1320.56,1430.3,1419.31,1402.74,1433.29,1420.45
1691,20150409,1458.0,1469.95,1445.35,1464.65,44377,1433.39,1422.26,1414.79,1412.53,1431.27,1399.98,1388.0,1328.66,1328.66,1431.27,1433.19,1411.48,1429.78,1422.67
1692,20150410,1466.7,1466.7,1430.0,1454.85,24306,1436.74,1424.36,1413.34,1412.84,1432.1,1399.98,1388.0,1339.54,1339.54,1432.1,1444.56,1417.42,1426.21,1424.19
1693,20150413,1464.6,1464.6,1430.0,1438.4,16832,1437.7,1425.27,1412.08,1412.97,1432.34,1399.98,1388.0,1349.55,1349.55,1432.34,1450.72,1419.66,1422.74,1424.59
1694,20150415,1439.0,1462.15,1411.05,1421.7,23320,1436.45,1425.04,1410.19,1413.03,1433.08,1403.0,1388.0,1358.76,1358.76,1433.08,1450.59,1418.63,1419.54,1423.91
1695,20150416,1421.0,1445.0,1390.0,1434.6,24264,1436.91,1425.65,1408.98,1413.15,1433.49,1410.5,1403.32,1367.23,1367.23,1433.49,1447.92,1420.09,1416.83,1424.01
1696,20150417,1437.5,1440.3,1411.0,1422.15,21005,1435.74,1425.43,1408.64,1413.22,1432.52,1410.5,1407.3,1375.02,1375.02,1432.52,1443.2,1419.13,1414.82,1423.27
1697,20150420,1426.0,1426.0,1258.55,1338.9,53508,1424.27,1419.84,1407.67,1410.63,1427.65,1401.78,1361.6,1464.65,-1464.65,1427.65,1428.03,1403.22,1413.12,1417.23
1698,20150421,1350.0,1398.0,1332.0,1345.55,42084,1414.71,1415.05,1407.35,1408.74,1423.49,1401.78,1361.6,1460.53,-1460.53,1423.49,1407.34,1390.56,1411.74,1411.94
1699,20150422,1350.0,1364.65,1310.5,1324.6,28409,1403.44,1409.22,1406.77,1403.59,1416.67,1394.62,1361.6,1456.49,-1456.49,1416.67,1383.99,1375.76,1410.6,1405.56
1700,20150423,1334.0,1365.0,1325.0,1361.6,18612,1397.87,1406.14,1405.44,1402.44,1413.04,1394.62,1361.6,1452.53,-1452.53,1413.04,1366.36,1369.63,1410.03,1402.0
1701,20150424,1351.5,1378.5,1315.0,1360.25,20855,1392.67,1403.18,1404.3,1401.41,1409.81,1394.62,1361.6,1448.65,-1448.65,1409.81,1355.48,1364.16,1409.53,1398.6
1702,20150427,1354.0,1373.4,1313.0,1326.05,14405,1383.72,1398.21,1402.39,1398.89,1405.4,1394.62,1361.6,1444.85,-1444.85,1405.4,1346.05,1353.33,1408.78,1393.2
1703,20150428,1328.9,1332.8,1293.1,1325.45,34819,1375.57,1393.51,1400.51,1395.74,1400.26,1394.62,1361.6,1441.12,-1441.12,1400.26,1337.53,1343.91,1407.74,1388.04
1704,20150429,1330.1,1410.0,1321.3,1389.2,31023,1376.18,1393.23,1399.17,1395.57,1396.54,1394.62,1361.6,1437.47,-1437.47,1396.54,1337.9,1347.41,1406.75,1387.32
1705,20150430,1387.0,1460.0,1375.0,1434.9,114668,1382.49,1395.92,1398.83,1395.82,1395.96,1389.72,1356.7,1258.55,1258.55,1395.96,1350.52,1358.95,1405.96,1389.8
1706,20150504,1430.15,1466.85,1420.0,1451.1,53020,1390.24,1399.48,1399.38,1396.18,1395.34,1387.85,1354.82,1262.08,1262.08,1395.34,1371.77,1372.15,1405.09,1393.36
1707,20150505,1468.0,1481.0,1435.25,1443.7,38641,1396.36,1402.34,1400.27,1396.43,1395.64,1387.85,1354.82,1269.64,1269.64,1395.64,1394.49,1382.49,1404.21,1396.48
1708,20150506,1444.0,1457.25,1405.0,1438.85,29814,1401.31,1404.69,1401.05,1396.79,1396.61,1387.85,1354.82,1276.9,1276.9,1396.61,1413.84,1390.75,1403.24,1399.26
1709,20150507,1445.95,1445.95,1356.75,1379.75,25311,1398.41,1403.08,1399.88,1396.72,1396.61,1387.85,1354.82,1283.86,1283.86,1396.61,1421.31,1387.33,1401.98,1398.18
1710,20150508,1381.0,1444.4,1381.0,1425.05,19207,1401.46,1404.5,1396.7,1397.31,1399.6,1387.85,1354.82,1290.55,1290.55,1399.6,1424.54,1392.61,1400.5,1400.01
1711,20150511,1426.1,1463.0,1426.1,1442.15,41095,1406.35,1406.93,1394.42,1398.37,1402.96,1387.85,1372.1,1296.98,1296.98,1402.96,1428.26,1400.39,1398.69,1402.76
1712,20150512,1424.9,1449.65,1406.95,1427.05,24330,1408.9,1408.23,1393.12,1398.73,1404.7,1387.85,1372.1,1303.14,1303.14,1404.7,1430.93,1404.5,1396.92,1404.31
1713,20150513,1439.0,1444.4,1421.0,1433.05,11085,1411.96,1409.83,1392.68,1399.17,1406.5,1388.28,1372.1,1309.06,1309.06,1406.5,1433.0,1409.2,1395.65,1406.14
1714,20150514,1434.1,1459.0,1410.0,1442.15,82944,1415.86,1411.91,1393.18,1400.06,1409.36,1388.28,1372.1,1314.74,1314.74,1409.36,1435.59,1414.97,1395.02,1408.44
1715,20150515,1430.0,1454.0,1423.45,1444.25,25467,1419.64,1414.0,1395.87,1400.58,1410.85,1388.28,1372.1,1320.2,1320.2,1410.85,1438.6,1420.4,1394.86,1410.69
1716,20150518,1450.0,1463.8,1440.6,1459.55,26362,1424.96,1416.94,1400.37,1401.28,1412.35,1392.5,1376.32,1325.43,1325.43,1412.35,1443.24,1427.91,1395.28,1413.83
1717,20150519,1461.95,1473.05,1445.0,1466.25,17324,1430.6,1420.12,1406.7,1401.97,1413.64,1423.0,1393.78,1333.48,1333.48,1413.64,1449.35,1435.65,1396.51,1417.31
1718,20150520,1478.25,1484.95,1422.8,1450.35,57779,1433.7,1422.07,1412.89,1402.34,1414.43,1423.0,1411.5,1344.1,1344.1,1414.43,1453.73,1439.5,1398.68,1419.68
1719,20150521,1454.0,1466.0,1440.0,1460.55,47255,1437.76,1424.55,1418.8,1402.84,1415.41,1423.0,1411.5,1353.87,1353.87,1415.41,1457.17,1444.65,1401.56,1422.65
1720,20150522,1467.4,1481.0,1465.15,1471.25,15989,1442.74,1427.57,1425.47,1403.27,1415.93,1425.5,1414.0,1362.86,1362.86,1415.93,1461.02,1451.03,1404.78,1426.26
1721,20150525,1455.0,1493.0,1455.0,1481.5,19768,1448.49,1431.04,1434.19,1403.79,1416.49,1430.62,1419.12,1373.7,1373.7,1416.49,1466.12,1458.38,1408.21,1430.49
1722,20150526,1472.0,1492.0,1471.0,1482.0,22930,1453.73,1434.33,1440.99,1404.45,1417.4,1430.88,1419.38,1386.64,1386.64,1417.4,1471.59,1464.8,1411.85,1434.71
1723,20150527,1469.0,1550.0,1467.0,1532.85,51794,1464.78,1440.69,1446.89,1407.48,1420.55,1478.95,1456.92,1399.99,1399.99,1420.55,1482.43,1479.53,1415.93,1442.16
1724,20150528,1542.25,1575.0,1525.0,1529.85,57713,1474.36,1446.44,1452.09,1410.96,1424.15,1479.95,1469.9,1421.25,1421.25,1424.15,1495.89,1491.74,1420.64,1449.21
1725,20150529,1528.0,1530.05,1513.6,1527.1,35195,1482.63,1451.64,1456.93,1413.76,1427.23,1479.95,1469.9,1439.1,1439.1,1427.23,1508.6,1501.75,1425.94,1455.86
1726,20150601,1540.0,1540.2,1481.6,1504.8,17029,1487.27,1455.07,1460.93,1415.65,1429.99,1482.95,1471.42,1454.1,1454.1,1429.99,1516.21,1506.29,1431.55,1460.86
1727,20150602,1501.5,1525.0,1448.9,1505.3,249153,1491.46,1458.31,1465.97,1421.24,1435.54,1487.5,1471.42,1532.85,-1532.85,1435.54,1519.14,1510.15,1437.4,1465.72
1728,20150603,1484.0,1534.4,1444.0,1516.6,531267,1496.6,1462.07,1470.01,1427.35,1441.24,1488.55,1477.82,1531.17,-1531.17,1441.24,1520.26,1515.37,1443.23,1470.95
1729,20150604,1525.0,1549.0,1505.15,1530.2,95455,1502.88,1466.47,1471.64,1436.26,1448.09,1491.6,1477.82,1444.0,1444.0,1448.09,1522.22,1522.21,1449.06,1476.69
1730,20150605,1516.35,1540.0,1498.95,1515.15,71969,1506.61,1469.61,1473.06,1440.94,1453.21,1491.6,1477.82,1444.0,1444.0,1453.21,1523.14,1525.24,1454.7,1481.02
1731,20150608,1516.0,1516.0,1480.0,1501.75,55377,1508.24,1471.68,1474.02,1444.03,1457.93,1491.6,1477.82,1445.72,1445.72,1457.93,1521.34,1525.24,1460.16,1484.15
1732,20150609,1518.35,1606.65,1463.5,1563.1,37137,1517.29,1477.58,1477.78,1456.32,1465.83,1511.82,1501.55,1447.41,1447.41,1465.83,1524.89,1536.16,1465.62,1490.93
1733,20150610,1570.0,1577.5,1540.0,1551.2,55562,1523.92,1482.33,1480.05,1465.1,1473.35,1517.18,1503.55,1452.04,1452.04,1473.35,1531.35,1543.33,1470.92,1496.44
1734,20150611,1564.95,1564.95,1530.1,1539.85,65930,1528.42,1486.04,1482.23,1469.43,1478.37,1522.3,1503.55,1456.48,1456.48,1478.37,1537.04,1547.32,1476.02,1500.73
1735,20150612,1501.1,1530.05,1491.0,1501.2,32053,1527.58,1487.02,1485.29,1470.08,1480.58,1522.55,1503.55,1460.75,1460.75,1480.58,1536.42,1543.55,1480.95,1502.2
1736,20150615,1502.05,1524.95,1478.9,1499.25,10161,1526.49,1487.81,1488.14,1470.52,1482.19,1531.18,1503.55,1464.84,1464.84,1482.19,1530.76,1539.68,1485.81,1503.41
1737,20150616,1500.05,1514.8,1474.95,1495.0,14396,1524.89,1488.27,1492.03,1470.92,1483.9,1529.05,1503.55,1468.77,1468.77,1483.9,1522.4,1535.3,1490.59,1504.23
1738,20150617,1510.0,1516.75,1485.6,1500.3,399073,1524.03,1489.05,1496.49,1471.5,1485.95,1529.05,1503.55,1472.55,1472.55,1485.95,1514.32,1532.24,1495.08,1505.29
1739,20150618,1510.0,1545.0,1500.0,1517.45,15750,1525.32,1490.88,1501.23,1474.35,1490.54,1529.05,1503.55,1474.95,1474.95,1490.54,1509.8,1532.49,1499.12,1507.32
1740,20150619,1524.35,1527.9,1508.0,1517.65,16405,1526.44,1492.61,1506.16,1476.13,1493.62,1529.05,1503.55,1478.48,1478.48,1493.62,1508.52,1532.58,1502.5,1509.07
1741,20150622,1527.0,1527.0,1510.0,1517.0,223991,1527.31,1494.18,1510.15,1477.47,1496.12,1529.05,1503.55,1481.86,1481.86,1496.12,1509.2,1532.38,1505.51,1510.58
1742,20150623,1518.0,1548.75,1516.0,1525.6,105378,1529.09,1496.21,1512.6,1479.8,1499.4,1529.05,1513.3,1485.11,1485.11,1499.4,1511.76,1533.61,1508.33,1512.48
1743,20150624,1544.9,1550.0,1499.0,1501.9,21099,1527.68,1496.58,1514.29,1480.43,1501.7,1529.05,1513.3,1488.23,1488.23,1501.7,1512.42,1530.25,1510.78,1512.65
1744,20150625,1496.65,1517.0,1484.0,1511.2,56305,1527.5,1497.52,1515.57,1481.31,1504.0,1529.05,1513.3,1563.1,-1563.1,1504.0,1512.26,1528.85,1512.79,1513.26
1745,20150626,1501.15,1523.2,1487.7,1500.6,139871,1525.95,1497.72,1516.32,1481.73,1505.88,1529.05,1513.3,1561.52,-1561.52,1505.88,1510.61,1525.58,1514.37,1513.04
1746,20150629,1435.15,1549.9,1435.15,1514.55,66320,1526.23,1498.8,1516.26,1482.43,1507.71,1523.1,1493.18,1559.97,-1559.97,1507.71,1509.75,1525.13,1515.72,1513.6
1747,20150630,1501.05,1540.0,1501.05,1532.1,15791,1528.62,1500.95,1516.57,1483.69,1509.91,1517.42,1487.5,1554.97,-1554.97,1509.91,1511.95,1527.81,1516.76,1515.17
1748,20150701,1527.65,1560.0,1527.65,1557.6,27578,1533.91,1504.61,1517.78,1487.14,1513.48,1526.3,1496.38,1435.15,1435.15,1513.48,1519.15,1534.68,1517.42,1518.25
1749,20150702,1560.0,1624.0,1560.0,1602.3,74155,1544.22,1510.91,1520.32,1494.32,1518.21,1548.65,1518.72,1437.6,1437.6,1518.21,1534.19,1548.69,1517.92,1523.98
1750,20150703,1605.0,1710.0,1605.0,1682.0,69680,1563.43,1521.95,1525.99,1511.67,1525.23,1588.5,1558.58,1444.19,1444.19,1525.23,1562.18,1575.26,1518.85,1534.55
1751,20150706,1675.0,1787.2,1656.0,1719.25,87565,1585.39,1534.68,1532.97,1533.14,1533.16,1609.78,1577.2,1458.46,1458.46,1533.16,1600.28,1605.1,1520.56,1547.06
1752,20150707,1725.2,1785.0,1720.0,1766.0,84481,1611.01,1549.6,1542.6,1561.35,1542.62,1633.3,1600.58,1479.32,1479.32,1542.62,1645.3,1639.44,1523.34,1562.09
1753,20150708,1758.0,1783.9,1735.0,1759.15,39600,1633.21,1563.12,1553.18,1580.15,1550.17,1633.3,1600.58,1507.99,1507.99,1550.17,1688.22,1667.93,1527.13,1576.06
1754,20150709,1757.0,1779.9,1700.25,1708.75,25564,1646.87,1572.52,1562.6,1587.69,1556.13,1633.3,1600.58,1533.79,1533.79,1556.13,1717.64,1683.35,1531.86,1586.29
1755,20150710,1703.0,1738.8,1690.95,1725.2,40691,1661.14,1582.37,1571.12,1596.76,1562.73,1633.3,1600.58,1557.01,1557.01,1562.73,1735.43,1699.4,1537.51,1597.19
1756,20150713,1715.1,1738.8,1715.1,1728.65,14487,1674.33,1591.8,1577.78,1607.75,1570.19,1633.3,1600.58,1577.91,1577.91,1570.19,1744.9,1713.62,1544.07,1607.9
1757,20150714,1725.0,1760.0,1721.6,1738.45,16382,1687.31,1601.27,1583.99,1619.08,1577.97,1633.3,1600.58,1596.72,1596.72,1577.97,1749.88,1727.37,1551.48,1618.75
1758,20150715,1755.0,1781.5,1745.25,1767.9,31351,1702.57,1612.02,1590.47,1632.94,1586.34,1634.25,1601.52,1613.65,1613.65,1586.34,1755.54,1744.26,1559.9,1631.01
1759,20150716,1778.9,1783.0,1730.0,1740.8,16759,1712.81,1620.32,1599.32,1640.34,1593.36,1641.22,1601.52,1632.16,1632.16,1593.36,1758.56,1753.61,1569.35,1640.97
1760,20150717,1740.05,1745.8,1705.2,1719.85,20290,1719.27,1626.75,1608.78,1645.5,1600.19,1650.0,1634.48,1648.45,1648.45,1600.19,1756.39,1757.48,1579.79,1649.13
1761,20150720,1723.0,1747.25,1663.85,1703.3,49296,1722.86,1631.68,1618.2,1649.13,1606.9,1662.75,1647.78,1662.78,1662.78,1606.9,1748.74,1757.34,1591.07,1655.79
1762,20150721,1715.6,1725.0,1672.2,1686.2,12983,1723.79,1635.2,1626.97,1650.42,1611.01,1685.1,1663.95,1663.85,1663.85,1611.01,1736.4,1753.62,1602.94,1660.9
1763,20150722,1691.0,1724.0,1665.25,1677.0,39046,1723.29,1637.9,1634.61,1651.38,1615.2,1722.45,1686.45,1663.85,1663.85,1615.2,1721.51,1748.21,1615.44,1665.16
1764,20150723,1730.0,1760.0,1715.0,1729.6,178823,1729.23,1643.81,1642.56,1655.94,1621.53,1722.45,1711.95,1665.25,1665.25,1621.53,1713.11,1752.57,1628.45,1672.54
1765,20150724,1745.0,1790.0,1719.0,1726.9,77428,1734.1,1649.17,1653.13,1661.8,1629.05,1722.45,1715.88,1665.25,1665.25,1629.05,1710.82,1755.46,1641.38,1679.34
1766,20150727,1720.0,1739.0,1705.85,1716.55,31180,1737.03,1653.52,1663.67,1665.98,1636.29,1722.45,1715.88,1677.57,1677.57,1636.29,1711.14,1755.7,1653.54,1684.98
1767,20150728,1720.15,1744.0,1716.0,1730.25,44953,1741.22,1658.47,1671.19,1671.4,1644.14,1722.45,1715.88,1688.41,1688.41,1644.14,1713.93,1757.98,1664.64,1691.04
1768,20150729,1730.4,1835.0,1730.4,1813.65,167630,1755.26,1668.48,1680.25,1687.07,1654.58,1745.32,1738.75,1697.95,1697.95,1654.58,1727.65,1774.7,1674.84,1701.98
1769,20150730,1829.85,1857.7,1815.0,1833.15,91745,1770.22,1679.11,1690.97,1703.27,1665.1,1755.08,1748.5,1714.15,1714.15,1665.1,1750.35,1792.47,1684.48,1713.5
1770,20150731,1845.0,1870.0,1833.0,1845.7,79009,1785.15,1689.85,1703.4,1719.61,1676.04,1761.35,1754.78,1730.4,1730.4,1676.04,1777.14,1809.87,1693.82,1725.15
1771,20150803,1859.0,1922.7,1846.05,1905.05,94503,1805.87,1703.74,1717.79,1744.24,1688.97,1791.02,1784.45,1751.15,1751.15,1688.97,1809.55,1835.39,1703.03,1739.93
1772,20150804,1922.0,2160.0,1909.0,2026.65,256964,1839.6,1724.57,1734.41,1790.05,1705.68,1851.82,1845.25,1781.93,1781.93,1705.68,1856.34,1879.29,1712.57,1761.71
1773,20150805,2047.0,2050.0,1969.9,1991.05,82037,1865.46,1741.76,1752.74,1820.67,1721.98,1851.82,1845.25,1830.88,1830.88,1721.98,1904.21,1910.68,1722.14,1780.12
1774,20150806,1992.1,2007.95,1905.5,1925.9,65897,1880.47,1753.64,1768.06,1831.77,1735.8,1851.82,1845.25,1870.03,1870.03,1735.8,1937.4,1925.71,1731.38,1793.28
1775,20150807,1944.9,2036.0,1940.0,2010.05,144193,1904.31,1770.19,1781.47,1855.05,1752.79,1851.82,1845.95,1901.35,1901.35,1752.79,1964.95,1953.45,1740.87,1810.97
1776,20150810,2011.0,2025.05,1992.25,2003.35,49589,1924.77,1785.23,1795.73,1873.36,1769.08,1851.82,1845.95,1905.5,1905.5,1769.08,1986.89,1975.81,1750.7,1827.14
1777,20150811,2003.0,2039.0,1968.9,2005.85,46782,1943.31,1799.46,1809.44,1889.28,1784.87,1871.6,1866.25,1929.73,1929.73,1784.87,2003.15,1995.1,1761.07,1842.42
1778,20150812,2005.0,2014.0,1963.6,1986.85,61326,1957.43,1811.55,1822.72,1899.39,1799.18,1871.6,1866.25,1949.11,1949.11,1799.18,2011.76,2007.77,1772.09,1855.45
1779,20150813,1986.0,2052.85,1920.0,1935.35,191726,1963.48,1819.54,1833.83,1901.87,1810.28,1871.6,1866.25,2026.65,-2026.65,1810.28,2008.19,2008.76,1783.47,1864.23
1780,20150814,1969.95,1990.0,1938.0,1972.35,25047,1973.28,1829.4,1844.31,1906.1,1819.96,1878.45,1871.32,2024.52,-2024.52,1819.96,2000.89,2015.57,1795.35,1874.69
1781,20150817,1956.85,1990.0,1930.0,1942.8,31682,1978.15,1836.71,1854.65,1907.64,1827.41,1920.15,1878.52,2022.43,-2022.43,1827.41,1990.03,2015.44,1807.98,1882.61
1782,20150818,1949.8,1951.0,1915.0,1920.6,19794,1979.5,1842.13,1864.97,1907.99,1832.56,1929.9,1920.82,2020.38,-2020.38,1832.56,1975.4,2010.58,1821.41,1888.63
1783,20150819,1924.0,1933.0,1875.0,1883.95,30928,1975.86,1844.82,1871.46,1907.5,1836.72,1936.18,1929.82,2016.16,-2016.16,1836.72,1955.59,1999.01,1835.28,1891.94
1784,20150820,1880.05,1927.0,1861.0,1879.35,231540,1971.72,1847.05,1878.22,1906.63,1842.41,1953.0,1936.35,2007.69,-2007.69,1842.41,1933.86,1987.41,1849.13,1894.69
1785,20150821,1861.9,1895.0,1825.0,1878.0,34214,1967.54,1849.05,1885.62,1905.84,1847.5,1952.32,1925.82,1995.96,-1995.96,1847.5,1913.67,1976.45,1862.58,1896.99
1786,20150824,1849.95,1849.95,1680.65,1714.7,103171,1943.12,1840.38,1889.88,1904.83,1847.04,1862.38,1845.35,1978.86,-1978.86,1847.04,1878.09,1936.71,1874.74,1888.42
1787,20150825,1718.0,1749.85,1662.0,1708.25,84903,1919.99,1831.86,1889.17,1903.52,1846.03,1859.15,1836.02,1943.08,-1943.08,1846.03,1833.15,1900.34,1884.84,1879.46
1788,20150826,1702.0,1784.0,1702.0,1714.0,38691,1899.59,1824.25,1887.31,1901.78,1844.24,1859.15,1836.02,1903.73,-1903.73,1844.24,1789.24,1869.23,1892.59,1870.95
1789,20150827,1725.1,1795.0,1724.95,1744.65,33103,1884.79,1819.12,1883.14,1901.08,1844.36,1857.05,1833.92,1869.88,-1869.88,1844.36,1756.26,1847.35,1898.65,1864.52
1790,20150828,1755.0,1846.95,1755.0,1815.05,99814,1880.04,1818.85,1879.46,1899.91,1847.54,1857.05,1833.92,1840.78,-1840.78,1847.54,1743.57,1840.82,1903.13,1862.63
1791,20150831,1805.0,1878.0,1770.0,1809.8,29319,1874.97,1818.27,1874.28,1898.52,1851.09,1847.55,1824.42,1815.75,-1815.75,1851.09,1745.78,1834.07,1905.59,1860.2
1792,20150901,1800.0,1846.0,1764.05,1772.6,52979,1865.61,1815.32,1867.56,1896.95,1853.97,1840.3,1817.18,1815.05,-1815.05,1853.97,1751.58,1821.35,1905.82,1855.13
1793,20150902,1783.0,1819.8,1762.05,1785.25,62082,1858.61,1813.38,1862.29,1895.24,1857.58,1840.3,1817.18,1809.8,-1809.8,1857.58,1758.52,1812.47,1903.89,1850.7
1794,20150903,1795.2,1871.0,1789.95,1850.2,43243,1860.29,1815.76,1859.04,1894.49,1861.6,1825.52,1802.4,1662.0,1662.0,1861.6,1772.78,1816.48,1900.31,1850.22
1795,20150904,1855.75,1910.0,1821.15,1828.75,51729,1859.04,1816.6,1860.72,1893.56,1864.99,1814.42,1791.3,1665.76,1665.76,1864.99,1788.75,1816.1,1895.28,1848.1
1796,20150907,1830.0,1844.8,1733.0,1750.5,66150,1848.04,1812.33,1863.17,1892.61,1866.12,1796.1,1772.98,1669.45,1669.45,1866.12,1793.98,1801.59,1888.42,1840.72
1797,20150908,1754.6,1764.95,1677.05,1750.0,91688,1837.96,1808.31,1863.52,1891.82,1866.78,1793.8,1770.68,1673.07,1673.07,1866.78,1789.9,1788.82,1879.91,1833.23
1798,20150909,1780.0,1839.9,1780.0,1811.15,28598,1836.4,1808.49,1864.43,1891.47,1866.7,1793.12,1770.0,1676.61,1676.61,1866.7,1788.14,1788.8,1870.3,1829.64
1799,20150910,1755.05,1815.0,1724.0,1805.25,55623,1834.19,1808.29,1864.89,1890.93,1865.77,1779.22,1756.1,1677.05,1677.05,1865.77,1789.47,1787.8,1860.09,1825.67
1800,20150911,1813.1,1834.15,1783.0,1790.25,14574,1830.27,1807.12,1863.96,1890.05,1863.92,1779.22,1756.1,1680.51,1680.51,1863.92,1790.9,1784.29,1849.32,1820.8
1801,20150914,1795.0,1893.0,1795.0,1881.55,76721,1838.07,1811.92,1858.41,1890.0,1863.14,1797.78,1779.3,1683.91,1683.91,1863.14,1802.36,1797.86,1839.11,1821.94
1802,20150915,1898.45,1898.45,1860.0,1874.35,30597,1844.18,1815.95,1849.64,1889.65,1858.06,1813.1,1779.3,1691.81,1691.81,1858.06,1819.65,1808.51,1830.39,1822.66
1803,20150916,1899.95,1915.1,1831.0,1842.45,27918,1845.67,1817.66,1838.5,1888.61,1853.1,1815.78,1779.3,1699.4,1699.4,1853.1,1834.08,1812.09,1823.53,1821.65
1804,20150918,1874.95,1881.0,1786.0,1834.5,184944,1845.96,1818.75,1827.18,1887.85,1850.06,1815.78,1779.3,1706.69,1706.69,1850.06,1842.69,1813.81,1818.2,1820.45
1805,20150921,1850.0,1854.5,1758.9,1785.95,103215,1840.11,1816.63,1815.95,1883.66,1842.59,1815.78,1779.3,1713.68,1713.68,1842.59,1840.64,1806.54,1813.5,1816.32
1806,20150922,1799.95,1830.0,1775.3,1784.75,55333,1834.62,1814.57,1806.08,1879.71,1835.3,1815.78,1779.3,1720.4,1720.4,1835.3,1831.3,1800.0,1809.51,1812.59
1807,20150923,1766.05,1795.8,1744.05,1763.65,33116,1826.96,1811.29,1798.33,1874.5,1827.23,1815.78,1779.3,1726.84,1726.84,1827.23,1816.68,1790.49,1806.29,1807.96
1808,20150924,1761.0,1788.0,1740.0,1744.9,31610,1817.66,1807.01,1796.22,1868.69,1819.16,1813.22,1779.3,1733.03,1733.03,1819.16,1798.56,1778.85,1803.87,1802.65
1809,20150928,1750.0,1760.0,1727.0,1730.8,24964,1807.46,1802.09,1796.34,1863.51,1812.34,1806.18,1779.3,1881.55,-1881.55,1812.34,1778.92,1766.21,1801.79,1796.95
1810,20150929,1721.9,1755.0,1693.75,1723.95,97837,1797.36,1797.05,1796.38,1856.33,1804.06,1802.75,1779.3,1878.46,-1878.46,1804.06,1759.99,1754.03,1799.64,1791.25
1811,20150930,1736.0,1758.0,1725.0,1729.5,538395,1788.9,1792.69,1794.91,1850.87,1796.95,1802.75,1787.65,1871.07,-1871.07,1796.95,1744.6,1744.54,1797.99,1786.44
1812,20151001,1748.95,1797.0,1743.55,1762.6,61089,1785.39,1790.75,1793.34,1848.34,1791.69,1802.75,1787.65,1863.98,-1863.98,1791.69,1737.4,1742.41,1797.2,1784.22
1813,20151005,1786.0,1816.9,1766.05,1799.4,67208,1786.81,1791.31,1791.23,1847.63,1788.87,1802.75,1787.65,1857.17,-1857.17,1788.87,1741.15,1747.43,1797.07,1784.72
1814,20151006,1816.0,1817.8,1749.0,1781.95,80207,1785.94,1790.7,1789.81,1846.55,1785.62,1802.75,1787.65,1850.63,-1850.63,1785.62,1749.64,1748.83,1797.15,1784.27
1815,20151007,1792.1,1805.0,1767.0,1773.25,40564,1784.06,1789.58,1789.64,1845.27,1782.13,1799.15,1784.05,1844.36,-1844.36,1782.13,1758.0,1748.66,1797.46,1783.47
1816,20151008,1770.0,1794.95,1760.25,1770.6,22651,1782.05,1788.35,1788.36,1844.39,1784.0,1783.2,1768.1,1838.33,-1838.33,1784.0,1764.25,1748.19,1797.68,1782.73
1817,20151009,1775.05,1800.0,1770.0,1794.45,71838,1783.22,1788.75,1787.68,1843.54,1786.87,1779.22,1764.12,1832.55,-1832.55,1786.87,1771.07,1752.26,1796.87,1783.4
1818,20151012,1810.0,1815.0,1787.0,1791.45,47872,1783.91,1788.92,1782.79,1842.74,1789.45,1761.68,1746.58,1827.0,-1827.0,1789.45,1777.68,1755.44,1795.15,1783.7
1819,20151013,1790.0,1798.85,1748.0,1758.2,23249,1780.4,1786.94,1777.08,1842.27,1789.9,1761.68,1746.58,1821.67,-1821.67,1789.9,1779.46,1752.33,1792.58,1781.68
1820,20151014,1759.95,1777.0,1750.0,1756.05,13441,1776.96,1784.95,1771.35,1841.15,1787.93,1761.68,1746.58,1816.55,-1816.55,1787.93,1777.03,1749.36,1789.52,1779.5
1821,20151015,1771.95,1772.0,1716.2,1746.7,17937,1772.7,1782.48,1766.73,1839.85,1785.83,1761.68,1746.58,1811.64,-1811.64,1785.83,1771.34,1745.2,1786.41,1776.84
1822,20151016,1751.0,1779.5,1751.0,1770.0,151353,1771.78,1781.67,1764.12,1839.54,1785.74,1761.68,1746.58,1806.92,-1806.92,1785.74,1767.18,1745.93,1783.44,1775.82
