,Date,Open,High,Low,Close,Volume,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA
572,20091215,989.5,1001.1,954.0,959.7,1935976,1017.34,996.85,1009.15,958.53,997.47,1004.65,993.3,1049.6,-1049.6,997.47,1007.82,1011.91,1003.99,1006.96
573,20091216,957.0,957.0,931.9,937.25,2996210,1008.57,993.01,1007.53,958.39,997.91,993.42,990.75,1047.69,-1047.69,997.91,991.77,998.89,1005.55,1003.07
574,20091217,932.1,949.0,915.8,941.75,3004119,1001.17,989.7,1005.39,958.24,998.77,993.42,982.7,1043.06,-1043.06,998.77,975.08,988.28,1006.5,999.45
575,20091218,940.0,953.5,928.55,934.3,1531195,993.51,986.13,1002.8,958.12,998.65,991.95,982.7,1035.42,-1035.42,998.65,959.7,977.63,1006.96,995.29
576,20091221,939.0,960.0,926.0,954.3,1712535,989.06,984.07,1000.26,958.06,997.19,991.95,982.7,1028.24,-1028.24,997.19,949.48,971.96,1007.08,992.43
577,20091222,955.0,973.45,955.0,970.2,1649671,987.01,983.18,997.77,958.18,996.32,991.95,982.7,1021.5,-1021.5,996.32,946.09,969.93,1006.93,990.69
578,20091223,971.0,985.0,966.8,982.4,1321535,986.66,983.13,996.02,958.4,995.56,987.0,977.75,1015.16,-1015.16,995.56,948.97,970.41,1006.34,989.79
579,20091224,984.0,991.85,975.2,987.35,1024785,986.96,983.4,994.9,958.56,995.8,987.0,977.75,1009.19,-1009.19,995.8,955.88,971.78,1005.31,989.26
580,20091229,991.85,997.85,982.25,984.75,710957,986.9,983.49,994.64,958.73,995.42,987.0,977.75,1003.59,-1003.59,995.42,963.83,972.56,1003.81,988.55
581,20091230,984.75,987.0,970.1,981.4,1011654,986.42,983.35,994.32,958.92,994.76,977.82,968.58,998.32,-998.32,994.76,970.69,972.68,1002.07,987.64
582,20091231,985.0,993.5,978.1,989.2,1247008,986.95,983.73,993.18,959.13,994.33,977.82,968.58,993.37,-993.37,994.33,976.73,974.25,1000.09,987.28
583,20100104,993.9,999.95,988.1,992.1,874302,987.79,984.27,991.25,959.31,994.09,969.02,959.78,915.8,915.8,994.09,982.06,976.18,997.85,987.14
584,20100105,998.0,1020.0,995.7,1012.8,1525876,991.12,986.11,989.12,959.85,994.97,973.55,964.3,917.33,917.33,994.97,988.85,981.66,995.51,988.35
585,20100106,1020.0,1028.7,992.55,995.8,1190717,992.01,986.74,987.15,960.02,995.09,973.55,964.3,921.14,921.14,995.09,994.21,983.41,992.99,988.4
586,20100107,996.45,1006.0,989.1,1002.85,992905,993.68,987.78,985.91,960.23,995.2,973.55,964.3,924.81,924.81,995.2,998.4,986.22,990.45,988.9
587,20100108,1003.0,1019.9,996.35,1015.95,1586285,996.82,989.59,984.17,960.63,995.73,975.12,965.88,928.33,928.33,995.73,1003.01,991.08,988.17,990.24
588,20100111,1019.0,1053.0,1015.1,1049.4,2019301,1003.82,993.45,983.69,961.62,996.83,991.85,987.7,933.59,933.59,996.83,1011.55,1001.39,986.52,993.7
589,20100112,1048.0,1075.0,1031.0,1049.3,2870381,1010.13,997.05,984.48,963.15,998.56,1001.85,987.7,942.85,942.85,998.56,1022.15,1010.38,985.65,997.09
590,20100113,1041.5,1048.85,1026.55,1040.3,2100740,1014.68,999.84,986.17,965.08,1000.86,1009.8,1002.2,951.38,951.38,1000.86,1031.42,1016.57,985.46,999.78
591,20100114,1044.8,1079.0,1041.9,1066.1,2149282,1022.0,1004.12,989.76,967.51,1003.08,1023.75,1016.45,959.22,959.22,1003.08,1041.24,1026.61,985.89,1003.99
592,20100115,1080.0,1093.4,1065.2,1077.8,3272539,1030.05,1008.87,995.12,969.2,1004.45,1029.6,1023.95,969.91,969.91,1004.45,1052.01,1037.44,986.95,1008.81
593,20100118,1070.0,1113.0,1060.7,1107.65,2006720,1041.01,1015.25,1000.82,972.21,1006.46,1044.53,1038.88,982.85,982.85,1006.46,1065.71,1052.23,988.81,1015.47
594,20100119,1177.7,1177.7,1093.1,1105.75,1613897,1050.65,1021.08,1007.73,974.91,1008.33,1044.53,1038.88,1000.33,1000.33,1008.33,1079.79,1064.7,991.44,1021.87
595,20100120,1107.0,1118.85,1080.2,1083.75,1316969,1056.57,1025.13,1011.91,977.13,1010.22,1048.43,1042.88,1015.35,1015.35,1010.22,1089.47,1071.47,994.73,1026.74
596,20100121,1085.0,1091.0,1050.0,1061.25,1462619,1059.05,1027.46,1014.83,978.69,1011.96,1049.88,1047.88,1028.27,1028.27,1011.96,1091.87,1073.13,998.54,1030.03
597,20100122,1045.0,1057.9,1025.0,1031.65,1455147,1057.54,1027.73,1015.18,978.99,1011.69,1051.72,1048.38,1107.65,-1107.65,1011.69,1085.55,1069.04,1002.64,1031.3
598,20100125,1026.0,1029.65,1005.15,1018.7,1048612,1054.49,1027.15,1014.86,979.18,1011.78,1051.72,1048.38,1106.0,-1106.0,1011.78,1072.78,1062.93,1007.06,1031.75
599,20100127,1003.1,1009.65,965.15,972.75,2425515,1045.93,1023.64,1013.98,979.07,1010.16,1040.2,1036.4,1101.96,-1101.96,1010.16,1052.46,1049.11,1011.41,1029.24
600,20100128,978.0,1030.0,978.0,1018.8,2869552,1043.89,1023.32,1014.5,979.35,1010.67,1040.2,1036.4,1093.75,-1093.75,1010.67,1034.87,1045.25,1015.9,1029.79
601,20100129,1009.95,1045.0,988.2,1025.7,3078497,1042.86,1023.48,1016.36,979.83,1011.7,1040.2,1036.4,1086.04,-1086.04,1011.7,1023.47,1043.02,1020.51,1030.76
602,20100201,1026.0,1072.0,1005.0,1062.55,2136090,1046.49,1026.0,1019.64,982.79,1015.13,1040.2,1036.4,1078.78,-1078.78,1015.13,1021.94,1047.68,1025.28,1034.04
603,20100202,1065.2,1082.0,1030.25,1037.3,1776677,1046.58,1026.73,1020.94,984.66,1018.46,1040.2,1036.4,1071.97,-1071.97,1018.46,1024.28,1047.09,1029.77,1035.47
604,20100203,1045.55,1077.0,1024.05,1071.0,2652143,1050.82,1029.58,1023.3,988.53,1022.77,1040.2,1036.4,965.15,965.15,1022.77,1031.54,1052.61,1033.88,1038.86
605,20100204,1059.9,1068.95,1045.0,1048.45,1317167,1051.81,1030.8,1025.97,990.72,1026.58,1040.2,1036.4,967.27,967.27,1026.58,1038.61,1053.26,1037.57,1040.52
606,20100205,1033.7,1038.0,995.1,1025.7,2442482,1049.82,1030.47,1029.08,991.44,1028.96,1040.2,1036.4,969.34,969.34,1028.96,1041.24,1049.62,1040.66,1040.46
607,20100208,1025.0,1041.7,1001.0,1022.7,1485293,1047.6,1029.97,1032.53,991.92,1030.71,1039.25,1035.45,971.37,971.37,1030.71,1039.83,1045.81,1043.05,1040.06
608,20100209,1025.0,1057.0,1013.2,1038.55,1845165,1047.53,1030.52,1036.11,992.67,1032.58,1028.25,1024.45,973.37,973.37,1032.58,1038.07,1045.28,1044.71,1040.57
609,20100210,1044.0,1045.5,1020.1,1024.65,1657271,1045.7,1030.15,1039.24,993.03,1033.82,1021.88,1018.08,975.32,975.32,1033.82,1035.37,1042.23,1045.5,1040.06
610,20100211,1030.0,1044.9,1028.4,1033.2,815759,1045.08,1030.34,1042.34,993.58,1035.44,1021.88,1018.08,977.23,977.23,1035.44,1033.28,1041.07,1045.59,1040.02
611,20100215,1033.0,1044.5,1010.0,1028.85,909866,1043.94,1030.25,1044.33,994.06,1037.02,1021.88,1018.08,979.11,979.11,1037.02,1031.55,1039.22,1045.14,1039.59
612,20100216,1032.0,1041.7,1018.35,1026.15,1327251,1042.55,1029.98,1045.0,994.41,1038.25,1021.88,1018.08,980.95,980.95,1038.25,1029.88,1037.07,1044.32,1038.89
613,20100217,1034.0,1073.85,1032.0,1067.3,2273282,1046.4,1032.39,1044.55,995.88,1040.76,1044.9,1024.5,982.75,982.75,1040.76,1033.17,1042.62,1043.54,1040.76
614,20100218,1067.0,1116.3,1065.55,1098.5,4971386,1053.75,1036.65,1042.55,998.22,1043.61,1060.6,1043.35,984.51,984.51,1043.61,1043.67,1053.1,1043.16,1044.49
615,20100219,1072.0,1102.25,1071.0,1094.5,2771256,1059.87,1040.39,1040.87,1000.88,1046.9,1060.6,1046.8,989.07,989.07,1046.9,1057.34,1061.5,1043.27,1047.77
616,20100222,1103.5,1115.0,1081.25,1107.45,1743098,1066.99,1044.71,1041.44,1004.01,1050.39,1065.08,1051.28,993.45,993.45,1050.39,1072.23,1071.12,1043.63,1051.68
617,20100223,1100.0,1129.8,1088.7,1098.15,2249941,1072.22,1048.16,1045.5,1006.1,1053.13,1065.08,1051.28,1000.29,1000.29,1053.13,1084.81,1077.76,1044.03,1054.76
618,20100224,1095.0,1110.95,1065.05,1093.8,1720318,1076.37,1051.11,1050.41,1007.21,1054.61,1065.08,1051.28,1006.72,1006.72,1054.61,1093.46,1082.68,1044.48,1057.38
619,20100225,1096.1,1102.95,1081.55,1096.25,1547763,1080.38,1054.02,1055.22,1008.39,1056.18,1065.08,1051.28,1012.76,1012.76,1056.18,1098.78,1087.3,1045.08,1060.07
620,20100226,1104.0,1137.0,1085.0,1124.5,1623356,1087.48,1058.57,1060.07,1011.08,1058.98,1073.6,1062.75,1018.44,1018.44,1058.98,1104.88,1096.34,1045.91,1064.48
621,20100302,1131.0,1175.0,1130.0,1155.0,2992706,1097.65,1064.79,1064.75,1014.6,1061.95,1089.82,1082.5,1026.93,1026.93,1061.95,1115.06,1109.65,1047.25,1070.67
622,20100303,1164.0,1174.95,1140.8,1148.9,2273136,1106.04,1070.21,1071.24,1017.18,1064.32,1089.82,1082.5,1039.74,1039.74,1064.32,1126.44,1120.02,1049.28,1076.28
623,20100304,1150.0,1152.45,1112.5,1121.65,2223723,1110.15,1073.53,1077.93,1017.84,1064.78,1090.58,1082.5,1051.26,1051.26,1064.78,1133.52,1123.97,1051.88,1079.98
624,20100305,1125.0,1139.5,1100.4,1103.35,2632950,1111.51,1075.46,1083.7,1018.22,1064.7,1090.58,1082.5,1061.64,1061.64,1064.7,1134.02,1123.92,1055.1,1082.47
625,20100308,1144.25,1144.25,1107.1,1129.3,3179385,1115.91,1078.93,1089.67,1019.58,1066.22,1090.58,1086.68,1070.97,1070.97,1066.22,1133.05,1128.38,1059.06,1086.64
626,20100309,1045.0,1133.4,1045.0,1117.65,904991,1118.36,1081.43,1093.58,1021.05,1068.1,1111.15,1093.5,1155.0,-1155.0,1068.1,1130.8,1129.98,1063.6,1089.96
627,20100310,1117.65,1135.0,1117.0,1131.5,1239377,1122.23,1084.66,1096.46,1024.25,1071.43,1124.4,1100.0,1152.8,-1152.8,1071.43,1129.61,1133.7,1068.71,1094.05
628,20100311,1127.4,1154.9,1127.4,1151.35,1809188,1128.13,1088.96,1100.58,1029.51,1075.85,1124.4,1100.0,1045.0,1045.0,1075.85,1131.87,1140.36,1074.2,1099.2
629,20100312,1151.0,1161.6,1141.55,1151.05,1948477,1133.36,1092.97,1104.03,1038.18,1081.79,1124.4,1100.0,1047.13,1047.13,1081.79,1136.32,1145.94,1079.7,1104.05
630,20100315,1128.6,1154.3,1128.6,1142.7,901565,1136.96,1096.18,1105.51,1043.07,1085.92,1124.4,1100.0,1049.21,1049.21,1085.92,1140.37,1149.1,1084.88,1107.98
631,20100316,1139.0,1148.9,1132.5,1144.9,1345188,1140.41,1099.32,1106.8,1047.63,1089.9,1124.4,1100.0,1051.25,1051.25,1089.9,1143.47,1152.06,1089.9,1111.79
632,20100317,1155.0,1157.45,1139.05,1149.2,2425033,1143.99,1102.54,1107.92,1050.9,1092.79,1125.62,1100.0,1053.26,1053.26,1092.79,1146.06,1155.22,1094.8,1115.61
633,20100318,1145.3,1172.0,1144.1,1163.8,1537854,1148.97,1106.49,1110.91,1057.18,1097.0,1133.57,1104.4,1055.22,1055.22,1097.0,1149.81,1160.43,1099.83,1120.2
634,20100319,1172.0,1172.0,1151.55,1156.0,1226644,1152.41,1109.68,1115.36,1060.63,1099.84,1133.57,1104.4,1059.56,1059.56,1099.84,1153.24,1163.36,1104.88,1124.0
635,20100322,1100.0,1152.35,1100.0,1146.5,1098538,1154.25,1112.06,1120.43,1064.43,1103.1,1133.57,1104.4,1063.73,1063.73,1103.1,1154.68,1164.0,1109.92,1127.01
636,20100323,1153.5,1171.9,1152.0,1161.95,1252603,1157.76,1115.28,1125.89,1071.57,1107.65,1133.57,1104.4,1067.73,1067.73,1107.65,1156.24,1167.15,1114.67,1130.81
637,20100325,1152.1,1165.2,1146.8,1154.8,1513156,1159.95,1117.83,1130.25,1077.3,1112.05,1133.57,1104.4,1071.58,1071.58,1112.05,1157.22,1168.4,1118.9,1133.85
638,20100326,1155.1,1197.95,1151.5,1193.25,1805457,1166.65,1122.69,1135.02,1086.64,1117.21,1155.45,1119.12,1075.27,1075.27,1117.21,1162.1,1176.27,1122.91,1139.09
639,20100329,1197.0,1215.0,1185.0,1198.95,1205706,1173.34,1127.61,1140.84,1097.89,1123.02,1158.3,1121.97,1082.34,1082.34,1123.02,1170.26,1183.99,1126.97,1144.36
640,20100330,1198.95,1212.0,1169.65,1173.1,1066027,1176.07,1130.55,1145.48,1102.93,1127.68,1165.22,1149.47,1091.67,1091.67,1127.68,1176.36,1185.84,1130.88,1147.6
641,20100331,1172.0,1184.7,1161.9,1168.25,707646,1177.84,1132.98,1148.57,1107.27,1132.33,1170.82,1149.47,1100.25,1100.25,1132.33,1178.98,1186.36,1134.6,1150.21
642,20100401,1168.0,1184.2,1168.0,1173.55,763263,1180.01,1135.6,1151.11,1112.02,1137.24,1170.82,1149.47,1108.15,1108.15,1137.24,1179.55,1187.57,1138.13,1152.87
643,20100405,1177.2,1183.0,1158.0,1177.1,839008,1182.33,1138.28,1152.8,1115.46,1140.9,1170.82,1149.47,1115.41,1115.41,1140.9,1179.48,1189.06,1141.33,1155.44
644,20100406,1180.0,1183.9,1166.0,1174.55,860496,1184.02,1140.62,1154.16,1117.55,1143.43,1171.93,1149.47,1122.1,1122.1,1143.43,1178.95,1189.7,1144.27,1157.62
645,20100407,1182.0,1193.15,1148.3,1164.3,3690875,1184.17,1142.14,1155.13,1119.0,1145.76,1172.72,1149.47,1128.25,1128.25,1145.76,1177.0,1188.21,1147.09,1158.96
646,20100408,1156.95,1165.5,1150.0,1156.75,1348153,1183.29,1143.09,1155.58,1119.79,1147.4,1172.72,1149.47,1133.9,1133.9,1147.4,1173.31,1185.35,1149.75,1159.67
